id,x,y,z,heading,slope,crossfall,class,nearestD_left,nearestH_left,highestD_left,highestH_left,nearestD_right,nearestH_right,highestD_right,highestH_right,class,nearestD_left,nearestH_left,highestD_left,highestH_left,nearestD_right,nearestH_right,highestD_right,highestH_right,class,nearestD_left,nearestH_left,highestD_left,highestH_left,nearestD_right,nearestH_right,highestD_right,highestH_right,class,nearestD_left,nearestH_left,highestD_left,highestH_left,nearestD_right,nearestH_right,highestD_right,highestH_right
185,1351045.978195,7223909.966395,37.868700,5518231.178479,-0.003422,-0.200565,3,None,None,None,None,None,None,None,None,4,None,None,None,None,25.1801922116,2.678900000000006,25.2732898621,2.7279000000000053,5,None,None,None,None,None,None,None,None,6,11.1490875412,2.6030000000000015,11.6128112294,2.6049000000000007,None,None,None,None
186,1351046.878880,7223911.116885,37.863700,5583910.122338,-0.023805,-0.204085,3,None,None,None,None,None,None,None,None,4,None,None,None,None,26.1811848881,2.6839000000000013,26.2697852264,2.7329000000000008,5,None,None,None,None,None,None,None,None,6,10.2097807595,2.607999999999997,10.6156753023,2.609899999999996,None,None,None,None
187,1351047.629460,7223911.967250,37.836700,5509712.135675,0.006176,-0.136717,3,None,None,None,None,None,None,None,None,4,None,None,None,None,27.0321150419,2.7109000000000023,27.1175680581,2.759900000000002,5,None,None,None,None,None,None,None,None,6,9.51539981423,2.634999999999998,9.86782463567,2.636899999999997,None,None,None,None
188,1351048.580190,7223913.267800,37.846650,5283849.650119,0.026029,-0.103867,3,None,None,None,None,None,None,None,None,4,None,None,None,None,8.99418956526,2.8609499999999954,9.60274072769,2.915949999999995,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
189,1351049.580955,7223914.768440,37.893600,5333087.894124,-0.018281,-0.120340,3,None,None,None,None,None,None,None,None,4,None,None,None,None,9.00704389258,2.9339999999999975,20.2893669419,3.036999999999999,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
190,1351050.581720,7223916.068990,37.863600,5526503.257327,-0.020771,-0.169368,3,None,None,None,None,None,None,None,None,4,None,None,None,None,10.0983908697,2.9639999999999986,20.9373015295,3.102000000000004,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
191,1351051.532450,7223917.219485,37.832600,5461367.989763,0.049058,-0.130419,3,None,None,None,None,None,None,None,None,4,None,None,None,None,21.7944805271,3.1330000000000027,21.7944805271,3.1330000000000027,5,3.95809047244,6.609000000000002,3.95809047244,6.609000000000002,None,None,None,None,6,None,None,None,None,None,None,None,None
192,1351052.182950,7223918.169890,37.889100,5417043.166365,0.000980,-0.125882,3,None,None,None,None,None,None,None,None,4,None,None,None,None,22.4176822431,3.076500000000003,22.4176822431,3.076500000000003,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
193,1351053.133675,7223919.370400,37.890600,5387334.864141,-0.061373,-0.115060,3,None,None,None,None,None,None,None,None,4,None,None,None,None,23.391503357,3.075000000000003,23.391503357,3.075000000000003,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
194,1351054.284555,7223921.021100,37.767100,5425925.312516,0.028176,-0.158429,3,None,None,None,None,None,None,None,None,4,None,None,None,None,24.6671244612,3.198500000000003,24.6671244612,3.198500000000003,5,None,None,None,None,23.772055501,4.4354999999999976,23.9823989685,4.461500000000001,6,None,None,None,None,24.0817967812,4.490499999999997,24.9253776977,4.515500000000003
195,1351055.135210,7223922.021525,37.804100,5381254.091251,0.038053,-0.171427,3,None,None,None,None,None,None,None,None,4,None,None,None,None,None,None,None,None,5,None,None,None,None,24.5277840844,4.3984999999999985,24.7345382369,4.424500000000002,6,None,None,None,None,24.8343537227,4.453499999999998,25.6641393318,4.478500000000004
196,1351056.085935,7223923.472145,37.870100,5270904.905955,-0.004892,-0.128510,3,None,None,None,None,None,None,None,None,4,None,None,None,None,13.934046905,2.603499999999997,14.4571714901,2.7165999999999997,5,None,None,None,None,25.4207053754,4.332499999999996,25.6220176148,4.358499999999999,6,None,None,None,None,25.7220883055,4.387499999999996,26.5309268645,4.412500000000001
197,1351056.936590,7223924.622630,37.863100,5436254.181505,-0.030773,-0.121232,3,None,None,None,None,None,None,None,None,4,None,None,None,None,13.9052557338,2.6796000000000006,14.2401402077,3.046600000000005,5,None,None,None,None,26.2855552417,4.339500000000001,26.4823765436,4.365500000000004,6,None,None,None,None,26.5824110014,4.394500000000001,27.3738951334,4.419500000000006
198,1351057.937355,7223925.923190,37.812600,5413393.078673,0.010457,-0.196909,3,None,None,None,None,None,None,None,None,4,None,None,None,None,10.5513852214,2.6670000000000016,16.6497842083,3.994000000000007,5,None,None,None,None,27.3595659868,4.390000000000001,27.5512630237,4.416000000000004,6,None,None,None,None,27.6510526848,4.445,28.4226640103,4.470000000000006
199,1351058.687930,7223926.973630,37.826100,5377183.183115,-0.010722,-0.180551,3,None,None,None,None,None,None,None,None,4,None,None,None,None,10.460845316,2.650499999999994,17.3254778339,3.9804999999999993,5,None,None,None,None,28.2094709782,4.376499999999993,28.3970206046,4.402499999999996,6,None,None,None,None,28.4964846022,4.431499999999993,29.2519721746,4.456499999999998
200,1351060.239120,7223929.074530,37.798100,5380190.699577,0.076232,-0.206025,3,None,None,None,None,None,None,None,None,4,None,None,None,None,11.3596911795,2.6825000000000045,13.6009441947,5.2435000000000045,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
201,1351060.439270,7223929.374655,37.825600,5471815.118567,-0.204935,-0.174382,3,None,None,None,None,None,None,None,None,4,None,None,None,None,11.4640580786,3.091000000000001,13.6729398816,5.2989999999999995,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
202,1351060.589390,7223929.524720,37.782100,5873372.601169,-0.226138,-0.180851,3,None,None,None,None,None,None,None,None,4,None,None,None,None,11.3223083446,2.7834999999999965,13.803632164,5.342500000000001,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
203,1351060.639430,7223929.574740,37.766100,3847425.600665,0.242429,-0.184966,3,None,None,None,None,None,None,None,None,4,None,None,None,None,11.2799844235,2.9155000000000015,13.8476453861,5.358499999999999,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
204,1351060.689465,7223929.774825,37.816100,3172052.736975,-0.585545,-0.154991,3,None,None,None,None,None,None,None,None,4,None,None,None,None,11.3020644831,2.8655000000000044,13.8764660801,5.308500000000002,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
205,1351060.739505,7223929.874870,37.750600,6548669.492077,0.777312,-0.124063,3,None,None,None,None,None,None,None,None,4,None,None,None,None,11.3393419657,2.9310000000000045,13.9169231754,5.374000000000002,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
206,1351060.789545,7223929.824845,37.805600,7899257.750954,0.059970,-0.189391,3,None,None,None,None,None,None,None,None,4,None,None,None,None,11.3950678121,2.8760000000000048,13.9713293589,5.319000000000003,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
207,1351060.789545,7223929.874870,37.808600,7899325.235999,-0.501745,-0.203538,3,None,None,None,None,None,None,None,None,4,None,None,None,None,11.389027325,2.8730000000000047,13.9667614723,5.3160000000000025,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
208,1351060.839580,7223929.824845,37.773100,9250048.590674,0.250314,-0.136469,3,None,None,None,None,None,None,None,None,4,None,None,None,None,11.4447250752,2.9085000000000036,14.0211478774,5.3515000000000015,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
209,1351060.789545,7223929.924890,37.801100,9249981.133351,0.042403,-0.202117,3,None,None,None,None,None,None,None,None,4,None,None,None,None,11.3832040475,2.880500000000005,13.9623717543,5.323500000000003,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
210,1351060.839580,7223929.874870,37.804100,7899257.847494,0.109956,-0.186337,3,None,None,None,None,None,None,None,None,4,None,None,None,None,11.4387108108,2.877500000000005,14.0165962262,5.320500000000003,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
211,1351060.839580,7223929.924890,37.809600,3611964.962445,-0.069972,-0.202788,3,None,None,None,None,None,None,None,None,4,None,None,None,None,11.4329128393,2.872000000000007,14.0122221203,5.315000000000005,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
212,1351060.839580,7223929.974910,37.806100,7899190.347995,-0.113069,-0.206176,3,None,None,None,None,None,None,None,None,4,None,None,None,None,11.4273308769,2.8755000000000095,14.0080252615,5.318500000000007,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
213,1351060.889620,7223929.924890,37.798100,7899190.415405,0.219912,-0.175308,3,None,None,None,None,None,None,None,None,4,None,None,None,None,11.4826294328,2.883500000000005,14.0620787798,5.326500000000003,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
214,1351060.889620,7223929.974910,37.809100,3611964.987455,-0.069972,-0.197815,3,None,None,None,None,None,None,None,None,4,None,None,None,None,11.4770716505,2.8725000000000094,14.0578968053,5.315500000000007,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
215,1351060.889620,7223930.024930,37.805600,7899190.441784,-0.409876,-0.199616,3,None,None,None,None,None,None,None,None,4,None,None,None,None,11.471729279,2.8760000000000048,14.0538916166,5.319000000000003,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
216,1351060.939660,7223929.974910,37.776600,9249778.892898,-0.183262,-0.142131,3,None,None,None,None,None,None,None,None,4,None,None,None,None,11.5268150141,2.9050000000000082,14.1077695419,5.348000000000006,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
217,1351060.889620,7223930.074955,37.756100,9249846.413721,0.678382,-0.129907,3,None,None,None,None,None,None,None,None,4,None,None,None,None,11.4666021177,2.9255000000000067,14.0500629909,5.3685000000000045,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
218,1351060.939660,7223930.024930,37.804100,7899258.005049,0.009995,-0.184953,3,None,None,None,None,None,None,None,None,4,None,None,None,None,11.5214957079,2.877500000000005,14.103778516,5.320500000000003,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
219,1351060.939660,7223930.074955,37.804600,4297636.369737,0.138569,-0.190839,3,None,None,None,None,None,None,None,None,4,None,None,None,None,11.516390703,2.8770000000000024,14.0999634363,5.32,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
220,1351061.089775,7223930.375080,37.851100,5301899.136218,0.000000,-0.127025,3,None,None,None,None,None,None,None,None,4,None,None,None,None,11.6399980778,2.830500000000008,14.2306892596,5.273500000000006,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
221,1351061.139810,7223930.325060,37.851100,7899258.436097,0.049980,-0.114957,3,None,None,None,None,None,None,None,None,4,None,None,None,None,11.6936449789,2.830500000000008,14.283370351,5.273500000000006,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
222,1351061.139810,7223930.375080,37.853600,3611965.187540,0.029988,-0.123756,3,None,None,None,None,None,None,None,None,4,None,None,None,None,11.6898999516,2.828000000000003,14.2806549069,5.271000000000001,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
223,1351061.139810,7223930.425100,37.855100,6886215.747957,-1.119161,-0.131518,3,None,None,None,None,None,None,None,None,4,None,None,None,None,11.6863678217,2.826500000000003,14.2781141807,5.269500000000001,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
224,1351061.239885,7223930.425105,37.743100,6886215.788334,1.019592,-0.125712,3,None,None,None,None,None,None,None,None,4,None,None,None,None,11.7862095139,2.9385000000000048,14.3780693314,5.381500000000003,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
225,1351061.239885,7223930.475125,37.794100,3611965.237563,-0.019992,-0.203210,3,None,None,None,None,None,None,None,None,4,None,None,None,None,11.7829186194,2.887500000000003,14.3757198842,5.330500000000001,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
226,1351061.239885,7223930.525145,37.793100,7899191.056856,-0.671349,-0.210868,3,None,None,None,None,None,None,None,None,4,None,None,None,None,11.7798392043,2.8885000000000005,14.3735441238,5.331499999999998,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
227,1351061.289925,7223930.475125,37.745600,9249779.847322,0.362055,-0.127917,3,None,None,None,None,None,None,None,None,4,None,None,None,None,11.8328574916,2.936,14.4257088413,5.378999999999998,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
228,1351061.239885,7223930.575170,37.786100,9249847.435288,0.077731,-0.209241,3,None,None,None,None,None,None,None,None,4,None,None,None,None,11.7769711584,2.8955000000000055,14.3715419376,5.338500000000003,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
229,1351061.289925,7223930.525145,37.791600,7899258.720641,0.029985,-0.196786,3,None,None,None,None,None,None,None,None,4,None,None,None,None,11.8297910761,2.8900000000000077,14.4235406216,5.3330000000000055,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
230,1351061.289925,7223930.575170,37.793100,6548534.851124,-0.369741,-0.206445,3,None,None,None,None,None,None,None,None,4,None,None,None,None,11.8269351436,2.8885000000000005,14.4215453766,5.331499999999998,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
231,1351061.339960,7223930.575170,37.774600,4522797.989952,0.189097,-0.178281,3,None,None,None,None,None,None,None,None,4,None,None,None,None,11.8768947761,2.9070000000000036,14.4715440717,5.350000000000001,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
232,1351061.390005,7223930.775250,37.813600,4522797.950778,0.089937,-0.169204,3,None,None,None,None,None,None,None,None,4,None,None,None,None,11.9176310273,2.868000000000002,14.5153489034,5.311,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
233,1351061.440040,7223930.775250,37.818100,5873206.887902,-0.201146,-0.175086,3,None,None,None,None,None,None,None,None,4,None,None,None,None,11.9676304649,2.863500000000009,14.5653693935,5.306500000000007,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
234,1351061.490075,7223930.875295,37.795600,5873296.891610,-0.039968,-0.219879,3,None,None,None,None,None,None,None,None,4,None,None,None,None,12.0142984012,2.886000000000003,14.6133354113,5.329000000000001,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
235,1351061.540115,7223930.875295,37.793600,6548670.104215,-0.009996,-0.205320,3,None,None,None,None,None,None,None,None,4,None,None,None,None,12.0643172334,2.8880000000000052,14.6633681068,5.331000000000003,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
236,1351061.540115,7223930.925315,37.793100,7899191.665674,-0.473477,-0.213807,3,None,None,None,None,None,None,None,None,4,None,None,None,None,12.0629691122,2.8885000000000005,14.6626002378,5.331499999999998,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
237,1351061.590155,7223930.875295,37.759600,9249780.720473,0.281598,-0.149236,3,None,None,None,None,None,None,None,None,4,None,None,None,None,12.1143362404,2.922000000000004,14.7134008521,5.365000000000002,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
238,1351061.540115,7223930.975340,37.791100,9249848.258080,-0.014133,-0.219971,3,None,None,None,None,None,None,None,None,4,None,None,None,None,12.0618281698,2.890500000000003,14.6620029235,5.333500000000001,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
239,1351061.590155,7223930.925315,37.790100,7899259.216373,0.129935,-0.197479,3,None,None,None,None,None,None,None,None,4,None,None,None,None,12.1129936861,2.8915000000000006,14.7126355943,5.3344999999999985,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
240,1351061.590155,7223930.975340,37.796600,6548535.152857,-0.699510,-0.214358,3,None,None,None,None,None,None,None,None,4,None,None,None,None,12.111857456,2.885000000000005,14.7120403115,5.328000000000003,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
241,1351061.640190,7223930.975340,37.761600,5197743.631754,0.593096,-0.139600,3,None,None,None,None,None,None,None,None,4,None,None,None,None,12.1618818316,2.920000000000009,14.7620727176,5.363000000000007,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
242,1351061.640195,7223931.125400,37.850600,5197743.697061,-0.129909,-0.154314,3,None,None,None,None,None,None,None,None,4,None,None,None,None,12.1597265295,2.831000000000003,14.761315,5.274000000000001,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
243,1351061.690230,7223931.125400,37.844100,6548602.835590,0.039984,-0.122646,3,None,None,None,None,None,None,None,None,4,None,None,None,None,12.2097598429,2.8374999999999986,14.8113499999,5.280499999999996,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
244,1351061.690230,7223931.175420,37.846100,7899191.987101,-0.395742,-0.130198,3,None,None,None,None,None,None,None,None,4,None,None,None,None,12.2094524619,2.8355000000000032,14.8114344619,5.278500000000001,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
245,1351061.740270,7223931.125400,37.818100,7899192.034264,0.589764,-0.081835,3,None,None,None,None,None,None,None,None,4,None,None,None,None,12.2597981702,2.863500000000002,14.86139,5.3065,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
246,1351061.740270,7223931.175420,37.847600,4185122.216301,0.040228,-0.124534,3,None,None,None,None,None,None,None,None,4,None,None,None,None,12.2594920438,2.834000000000003,14.8614741776,5.277000000000001,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
247,1351061.840350,7223931.375510,37.856600,4185122.231910,-0.089964,-0.116724,3,None,None,None,None,None,None,None,None,4,None,None,None,None,12.3595712176,2.799999999999997,14.9635603909,5.268000000000001,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
248,1351061.840350,7223931.425530,37.852100,7899192.358982,0.000000,-0.115354,3,None,None,None,None,None,None,None,None,4,None,None,None,None,12.35947,2.7905000000000015,14.9644800303,5.272500000000001,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
249,1351061.890390,7223931.375510,37.852100,7899192.364047,0.189924,-0.104599,3,None,None,None,None,None,None,None,None,4,None,None,None,None,12.4096108093,2.8044999999999973,15.0135934236,5.272500000000001,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
250,1351061.890390,7223931.425530,37.861600,7899259.879227,-0.614845,-0.121953,3,None,None,None,None,None,None,None,None,4,None,None,None,None,12.4095099999,2.780999999999999,15.0145099984,5.262999999999998,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
251,1351061.940425,7223931.375510,37.818100,9249916.746262,0.362076,-0.056252,3,None,None,None,None,None,None,None,None,4,None,None,None,None,12.4596454048,2.8384999999999962,15.0636215036,5.3065,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
252,1351061.890390,7223931.475550,37.858600,9249916.783795,-0.445232,-0.122285,3,None,None,None,None,None,None,None,None,4,None,None,None,None,12.4096108093,2.783999999999999,15.0155931451,5.265999999999998,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
253,1351061.940425,7223931.425530,37.827100,7899259.945220,0.549780,-0.070051,3,None,None,None,None,None,None,None,None,4,None,None,None,None,12.4595450002,2.8155,15.0645350346,5.297499999999999,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
254,1351061.940425,7223931.475550,37.854600,4747847.077804,-0.030854,-0.109645,3,None,None,None,None,None,None,None,None,4,None,None,None,None,12.4596454048,2.788000000000004,15.0656145847,5.270000000000003,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
255,1351062.090540,7223931.725655,37.845600,4747824.594876,-0.199900,-0.127204,3,None,None,None,None,None,None,None,None,4,None,None,None,None,12.6132311615,2.797000000000004,15.2234984817,5.2790000000000035,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
256,1351062.090540,7223931.775680,37.835600,7899260.291866,0.113064,-0.118855,3,None,None,None,None,None,None,None,None,4,None,None,None,None,12.6145206148,2.807000000000002,15.225552996,5.2890000000000015,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
257,1351062.140580,7223931.725655,37.843600,7899260.333838,0.059970,-0.118318,3,None,None,None,None,None,None,None,None,4,None,None,None,None,12.6632570496,2.7989999999999995,15.2734996956,5.280999999999999,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
258,1351062.140580,7223931.775680,37.846600,3611965.887839,0.009996,-0.127975,3,None,None,None,None,None,None,None,None,4,None,None,None,None,12.6645414095,2.7959999999999994,15.275547485,5.277999999999999,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
259,1351062.140580,7223931.825700,37.847100,6886284.417651,-0.904322,-0.134457,3,None,None,None,None,None,None,None,None,4,None,None,None,None,12.6660230585,2.795499999999997,15.2777585718,5.277499999999996,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
260,1351062.240655,7223931.825700,37.756600,7223976.800565,-0.344189,-0.150586,3,None,None,None,None,None,None,None,None,4,None,None,None,None,12.7660484914,2.886000000000003,15.3777290665,5.368000000000002,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
261,1351062.190615,7223931.925740,37.718100,9249715.228528,1.010556,-0.114715,3,None,None,None,None,None,None,None,None,4,None,None,None,None,12.7195744355,2.924500000000002,15.3326375041,5.406500000000001,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
262,1351062.240655,7223931.875720,37.789600,8574521.606363,-0.636046,-0.203914,3,None,None,None,None,None,None,None,None,4,None,None,None,None,12.7677143252,2.8530000000000015,15.380088142,5.335000000000001,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
263,1351062.290690,7223931.825700,37.744600,9249917.675390,0.424658,-0.127957,3,None,None,None,None,None,None,None,None,4,None,None,None,None,12.8160589992,2.8980000000000032,15.4277123246,5.380000000000003,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
264,1351062.240655,7223931.925740,37.792100,9249917.742869,-0.628979,-0.216747,3,None,None,None,None,None,None,None,None,4,None,None,None,None,12.7695758778,2.850500000000004,15.3826095078,5.332500000000003,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
265,1351062.290690,7223931.875720,37.747600,9249917.742862,0.312906,-0.137245,3,None,None,None,None,None,None,None,None,4,None,None,None,None,12.8177183336,2.895000000000003,15.4300637583,5.3770000000000024,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
266,1351062.240655,7223931.975760,37.782600,9249917.729062,0.056537,-0.211540,3,None,None,None,None,None,None,None,None,4,None,None,None,None,12.7716330635,2.8600000000000065,15.3852930841,5.342000000000006,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
267,1351062.290690,7223931.925740,37.786600,7899260.639106,0.119952,-0.196788,3,None,None,None,None,None,None,None,None,4,None,None,None,None,12.819572625,2.8560000000000016,15.4325769591,5.338000000000001,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
268,1351062.290690,7223931.975760,37.792600,6548670.794912,-0.239808,-0.212920,3,None,None,None,None,None,None,None,None,4,None,None,None,None,12.8216217888,2.8500000000000014,15.435251848,5.332000000000001,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
269,1351062.340730,7223931.975760,37.780600,5198013.519757,0.463117,-0.116824,3,None,None,None,None,None,None,None,None,4,None,None,None,None,12.871615869,2.862000000000002,15.4852160965,5.344000000000001,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
270,1351062.340730,7223932.125830,37.850100,5198013.536062,0.129896,-0.184094,3,None,None,None,None,None,None,None,None,4,None,None,None,None,12.8789037622,2.792499999999997,15.4941816696,5.274499999999996,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
271,1351062.390770,7223932.125830,37.856600,6548670.988260,-0.049980,-0.119182,3,None,None,None,None,None,None,None,None,4,None,None,None,None,12.9288700165,2.7860000000000014,15.5441175869,5.268000000000001,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
272,1351062.390770,7223932.175850,37.854100,6548670.974085,-0.079936,-0.120127,3,None,None,None,None,None,None,None,None,4,None,None,None,None,12.9316758355,2.788500000000006,15.5474170386,5.2705000000000055,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
273,1351062.440810,7223932.175850,37.850100,5294553.849462,0.020115,-0.107614,3,None,None,None,None,None,None,None,None,4,None,None,None,None,12.9816318586,2.792499999999997,15.59734306,5.274499999999996,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
274,1351062.540885,7223932.375930,37.854600,4185104.822499,-0.059976,-0.115317,3,None,None,None,None,None,None,None,None,4,None,None,None,None,13.0945404945,2.788000000000004,15.7118498561,5.270000000000003,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
275,1351062.540885,7223932.425950,37.851600,7899261.134521,-0.042403,-0.116088,3,None,None,None,None,None,None,None,None,4,None,None,None,None,13.0982659455,2.791000000000004,15.7159101208,5.273000000000003,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
276,1351062.590920,7223932.375930,37.848600,7899261.227710,0.099960,-0.101268,3,None,None,None,None,None,None,None,None,4,None,None,None,None,13.1444440339,2.794000000000004,15.7617266262,5.276000000000003,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
277,1351062.590920,7223932.425950,37.853600,3611966.212976,0.029985,-0.112253,3,None,None,None,None,None,None,None,None,4,None,None,None,None,13.148155345,2.7890000000000015,15.7657740457,5.271000000000001,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
278,1351062.590920,7223932.475975,37.855100,7899261.240035,-0.487587,-0.118689,3,None,None,None,None,None,None,None,None,4,None,None,None,None,13.1520562461,2.7875000000000014,15.7699795114,5.269500000000001,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
279,1351062.640960,7223932.425950,37.820600,7899261.205008,0.659670,-0.062849,3,None,None,None,None,None,None,None,None,4,None,None,None,None,13.1980508328,2.8220000000000027,15.8156440346,5.304000000000002,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
280,1351062.640960,7223932.475975,37.853600,4747824.285045,0.005142,-0.109645,3,None,None,None,None,None,None,None,None,4,None,None,None,None,13.2019369907,2.7890000000000015,15.8198362431,5.271000000000001,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
281,1351062.791075,7223932.726080,37.855100,5405838.966144,0.029976,-0.118017,3,None,None,None,None,None,None,None,None,4,None,None,None,None,13.3735829622,2.7875000000000014,15.9925021865,5.269500000000001,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
282,1351062.841115,7223932.726080,37.856600,5873342.432035,-0.232430,-0.114284,3,None,None,None,None,None,None,None,None,4,None,None,None,None,13.4233866651,2.7860000000000014,16.0422916897,5.268000000000001,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
283,1351062.891155,7223932.826125,37.830600,3847490.544978,-0.049980,-0.142750,3,None,None,None,None,None,None,None,None,4,None,None,None,None,13.4832170467,2.8120000000000047,16.1023419475,5.294000000000004,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
284,1351062.891155,7223932.876145,37.828100,7899261.803368,0.000000,-0.146338,3,None,None,None,None,None,None,None,None,4,None,None,None,None,13.4885047152,2.8145000000000024,16.1077018449,5.296500000000002,5,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,None,None
