Point,North,East,Elev,Description,Hz Prec,Vt Prec,Solution,PDOP,Sats,Start Date,Start Time,End Date,End Time,Duration
696,2267106.132,1574206.037,137.231,Topo Continu,0.008,0.012,NetworkFix,1.4,12,13/04/2017,10:55:42.0,13/04/2017,10:55:42.0,0.0
697,2267106.346,1574205.638,137.231,Topo Continu,0.014,0.020,NetworkFix,1.4,12,13/04/2017,10:55:43.0,13/04/2017,10:55:43.0,0.0
698,2267106.533,1574205.199,137.224,Topo Continu,0.007,0.011,NetworkFix,1.4,12,13/04/2017,10:55:44.0,13/04/2017,10:55:44.0,0.0
699,2267106.681,1574204.767,137.199,Topo Continu,0.012,0.017,NetworkFix,1.4,12,13/04/2017,10:55:45.0,13/04/2017,10:55:45.0,0.0
700,2267106.807,1574204.392,137.187,Topo Continu,0.016,0.021,NetworkFix,1.4,12,13/04/2017,10:55:46.0,13/04/2017,10:55:46.0,0.0
701,2267106.893,1574204.010,137.235,Topo Continu,0.007,0.011,NetworkFix,1.4,12,13/04/2017,10:55:47.0,13/04/2017,10:55:47.0,0.0
702,2267106.957,1574203.707,137.251,Topo Continu,0.009,0.013,NetworkFix,1.4,12,13/04/2017,10:55:48.0,13/04/2017,10:55:48.0,0.0
703,2267106.975,1574203.531,137.230,Topo Continu,0.010,0.015,NetworkFix,1.4,12,13/04/2017,10:55:49.0,13/04/2017,10:55:49.0,0.0
704,2267106.933,1574203.355,137.246,Topo Continu,0.007,0.011,NetworkFix,1.4,12,13/04/2017,10:55:50.0,13/04/2017,10:55:50.0,0.0
705,2267106.794,1574203.168,137.234,Topo Continu,0.007,0.011,NetworkFix,1.4,12,13/04/2017,10:55:51.0,13/04/2017,10:55:51.0,0.0
706,2267106.588,1574203.015,137.231,Topo Continu,0.007,0.011,NetworkFix,1.4,12,13/04/2017,10:55:52.0,13/04/2017,10:55:52.0,0.0
707,2267106.329,1574202.822,137.241,Topo Continu,0.011,0.016,NetworkFix,1.4,12,13/04/2017,10:55:53.0,13/04/2017,10:55:53.0,0.0
708,2267106.055,1574202.540,137.244,Topo Continu,0.017,0.026,NetworkFix,1.4,12,13/04/2017,10:55:54.0,13/04/2017,10:55:54.0,0.0
709,2267105.800,1574202.241,137.230,Topo Continu,0.011,0.017,NetworkFix,1.4,12,13/04/2017,10:55:55.0,13/04/2017,10:55:55.0,0.0
710,2267105.547,1574201.922,137.236,Topo Continu,0.007,0.012,NetworkFix,1.4,12,13/04/2017,10:55:56.0,13/04/2017,10:55:56.0,0.0
711,2267105.273,1574201.595,137.235,Topo Continu,0.007,0.011,NetworkFix,1.4,12,13/04/2017,10:55:57.0,13/04/2017,10:55:57.0,0.0
712,2267105.153,1574201.463,137.231,Topo Continu,0.010,0.015,NetworkFix,1.4,12,13/04/2017,10:55:57.0,13/04/2017,10:55:57.0,0.0
713,2267104.691,1574201.027,137.224,Topo Continu,0.015,0.023,NetworkFix,1.4,12,13/04/2017,10:55:59.0,13/04/2017,10:55:59.0,0.0
714,2267104.243,1574200.699,137.237,Topo Continu,0.007,0.011,NetworkFix,1.4,13,13/04/2017,10:56:00.0,13/04/2017,10:56:00.0,0.0
715,2267103.851,1574200.410,137.236,Topo Continu,0.006,0.010,NetworkFix,1.4,13,13/04/2017,10:56:01.0,13/04/2017,10:56:01.0,0.0
716,2267103.337,1574200.049,137.230,Topo Continu,0.009,0.015,NetworkFix,1.4,13,13/04/2017,10:56:02.0,13/04/2017,10:56:02.0,0.0
717,2267103.063,1574199.872,137.233,Topo Continu,0.010,0.017,NetworkFix,1.4,13,13/04/2017,10:56:03.0,13/04/2017,10:56:03.0,0.0
718,2267102.612,1574199.579,137.237,Topo Continu,0.011,0.018,NetworkFix,1.4,13,13/04/2017,10:56:04.0,13/04/2017,10:56:04.0,0.0
719,2267102.182,1574199.294,137.249,Topo Continu,0.007,0.013,NetworkFix,1.4,13,13/04/2017,10:56:05.0,13/04/2017,10:56:05.0,0.0
720,2267101.791,1574199.022,137.248,Topo Continu,0.011,0.018,NetworkFix,1.4,13,13/04/2017,10:56:06.0,13/04/2017,10:56:06.0,0.0
721,2267101.271,1574198.721,137.231,Topo Continu,0.006,0.010,NetworkFix,1.4,13,13/04/2017,10:56:08.0,13/04/2017,10:56:08.0,0.0
722,2267101.058,1574198.612,137.232,Topo Continu,0.006,0.010,NetworkFix,1.4,13,13/04/2017,10:56:09.0,13/04/2017,10:56:09.0,0.0
723,2267100.866,1574198.523,137.224,Topo Continu,0.007,0.012,NetworkFix,1.4,13,13/04/2017,10:56:10.0,13/04/2017,10:56:10.0,0.0
724,2267100.785,1574198.489,137.222,Topo Continu,0.006,0.010,NetworkFix,1.4,13,13/04/2017,10:56:10.0,13/04/2017,10:56:10.0,0.0
725,2267100.748,1574198.471,137.226,Topo Continu,0.006,0.010,NetworkFix,1.4,13,13/04/2017,10:56:11.0,13/04/2017,10:56:11.0,0.0
726,2267100.602,1574198.406,137.233,Topo Continu,0.006,0.010,NetworkFix,1.4,13,13/04/2017,10:56:11.0,13/04/2017,10:56:11.0,0.0
727,2267100.517,1574198.367,137.228,Topo Continu,0.006,0.010,NetworkFix,1.4,13,13/04/2017,10:56:12.0,13/04/2017,10:56:12.0,0.0
728,2267100.366,1574198.304,137.235,Topo Continu,0.006,0.011,NetworkFix,1.4,13,13/04/2017,10:56:12.0,13/04/2017,10:56:12.0,0.0
729,2267100.311,1574198.281,137.232,Topo Continu,0.006,0.011,NetworkFix,1.4,13,13/04/2017,10:56:13.0,13/04/2017,10:56:13.0,0.0
730,2267099.710,1574198.024,137.221,Topo Continu,0.009,0.014,NetworkFix,1.4,13,13/04/2017,10:56:14.0,13/04/2017,10:56:14.0,0.0
731,2267099.710,1574198.024,137.221,Topo Continu,0.009,0.014,NetworkFix,1.4,13,13/04/2017,10:56:14.0,13/04/2017,10:56:14.0,0.0
732,2267099.635,1574197.991,137.229,Topo Continu,0.009,0.014,NetworkFix,1.4,13,13/04/2017,10:56:15.0,13/04/2017,10:56:15.0,0.0
733,2267099.329,1574197.849,137.227,Topo Continu,0.009,0.014,NetworkFix,1.4,13,13/04/2017,10:56:15.0,13/04/2017,10:56:15.0,0.0
734,2267098.686,1574197.515,137.242,Topo Continu,0.010,0.017,NetworkFix,1.4,13,13/04/2017,10:56:17.0,13/04/2017,10:56:17.0,0.0
735,2267095.449,1574195.103,137.236,Topo Continu,0.005,0.009,NetworkFix,1.4,13,13/04/2017,10:56:25.0,13/04/2017,10:56:25.0,0.0
736,2267095.110,1574194.790,137.239,Topo Continu,0.007,0.013,NetworkFix,1.4,13,13/04/2017,10:56:26.0,13/04/2017,10:56:26.0,0.0
737,2267094.973,1574194.684,137.242,Topo Continu,0.007,0.012,NetworkFix,1.4,13,13/04/2017,10:56:26.0,13/04/2017,10:56:26.0,0.0
738,2267094.973,1574194.684,137.242,Topo Continu,0.007,0.012,NetworkFix,1.4,13,13/04/2017,10:56:26.0,13/04/2017,10:56:26.0,0.0
739,2267090.787,1574192.011,137.244,Topo Continu,0.007,0.012,NetworkFix,1.3,14,13/04/2017,10:56:36.0,13/04/2017,10:56:36.0,0.0
740,2267090.633,1574191.844,137.233,Topo Continu,0.007,0.013,NetworkFix,1.3,14,13/04/2017,10:56:37.0,13/04/2017,10:56:37.0,0.0
741,2267090.147,1574191.366,137.239,Topo Continu,0.007,0.012,NetworkFix,1.3,14,13/04/2017,10:56:38.0,13/04/2017,10:56:38.0,0.0
742,2267089.769,1574191.078,137.228,Topo Continu,0.006,0.010,NetworkFix,1.3,14,13/04/2017,10:56:39.0,13/04/2017,10:56:39.0,0.0
743,2267089.612,1574190.976,137.229,Topo Continu,0.006,0.010,NetworkFix,1.3,14,13/04/2017,10:56:39.0,13/04/2017,10:56:39.0,0.0
744,2267089.535,1574190.925,137.234,Topo Continu,0.006,0.011,NetworkFix,1.3,14,13/04/2017,10:56:40.0,13/04/2017,10:56:40.0,0.0
745,2267089.221,1574190.748,137.238,Topo Continu,0.006,0.011,NetworkFix,1.3,14,13/04/2017,10:56:40.0,13/04/2017,10:56:40.0,0.0
746,2267087.099,1574189.735,137.238,Topo Continu,0.005,0.009,NetworkFix,1.3,14,13/04/2017,10:56:45.0,13/04/2017,10:56:45.0,0.0
747,2267086.920,1574189.649,137.235,Topo Continu,0.006,0.010,NetworkFix,1.3,14,13/04/2017,10:56:45.0,13/04/2017,10:56:45.0,0.0
748,2267086.830,1574189.611,137.236,Topo Continu,0.006,0.010,NetworkFix,1.3,14,13/04/2017,10:56:46.0,13/04/2017,10:56:46.0,0.0
749,2267085.231,1574189.082,137.242,Topo Continu,0.005,0.010,NetworkFix,1.3,14,13/04/2017,10:56:49.0,13/04/2017,10:56:49.0,0.0
750,2267084.742,1574188.947,137.232,Topo Continu,0.007,0.012,NetworkFix,1.3,14,13/04/2017,10:56:50.0,13/04/2017,10:56:50.0,0.0
751,2267084.545,1574188.904,137.258,Topo Continu,0.007,0.012,NetworkFix,1.3,14,13/04/2017,10:56:50.0,13/04/2017,10:56:50.0,0.0
752,2267083.749,1574188.686,137.238,Topo Continu,0.006,0.010,NetworkFix,1.3,14,13/04/2017,10:56:52.0,13/04/2017,10:56:52.0,0.0
753,2267083.269,1574188.501,137.236,Topo Continu,0.006,0.011,NetworkFix,1.3,14,13/04/2017,10:56:53.0,13/04/2017,10:56:53.0,0.0
754,2267082.904,1574188.316,137.236,Topo Continu,0.006,0.011,NetworkFix,1.3,14,13/04/2017,10:56:54.0,13/04/2017,10:56:54.0,0.0
755,2267082.376,1574188.013,137.243,Topo Continu,0.005,0.009,NetworkFix,1.3,14,13/04/2017,10:56:55.0,13/04/2017,10:56:55.0,0.0
756,2267081.851,1574187.717,137.240,Topo Continu,0.005,0.010,NetworkFix,1.3,14,13/04/2017,10:56:56.0,13/04/2017,10:56:56.0,0.0
757,2267081.476,1574187.517,137.238,Topo Continu,0.005,0.009,NetworkFix,1.3,14,13/04/2017,10:56:57.0,13/04/2017,10:56:57.0,0.0
758,2267080.989,1574187.265,137.245,Topo Continu,0.006,0.010,NetworkFix,1.3,14,13/04/2017,10:56:58.0,13/04/2017,10:56:58.0,0.0
759,2267080.491,1574187.019,137.240,Topo Continu,0.006,0.010,NetworkFix,1.3,14,13/04/2017,10:56:59.0,13/04/2017,10:56:59.0,0.0
760,2267079.890,1574186.739,137.229,Topo Continu,0.005,0.009,NetworkFix,1.3,14,13/04/2017,10:57:00.0,13/04/2017,10:57:00.0,0.0
761,2267079.590,1574186.606,137.234,Topo Continu,0.006,0.010,NetworkFix,1.3,14,13/04/2017,10:57:01.0,13/04/2017,10:57:01.0,0.0
762,2267078.998,1574186.352,137.239,Topo Continu,0.005,0.009,NetworkFix,1.3,14,13/04/2017,10:57:02.0,13/04/2017,10:57:02.0,0.0
763,2267078.048,1574185.943,137.233,Topo Continu,0.005,0.010,NetworkFix,1.3,14,13/04/2017,10:57:04.0,13/04/2017,10:57:04.0,0.0
764,2267077.777,1574185.821,137.237,Topo Continu,0.006,0.011,NetworkFix,1.3,14,13/04/2017,10:57:05.0,13/04/2017,10:57:05.0,0.0
765,2267077.170,1574185.526,137.229,Topo Continu,0.006,0.010,NetworkFix,1.3,14,13/04/2017,10:57:06.0,13/04/2017,10:57:06.0,0.0
766,2267076.766,1574185.294,137.242,Topo Continu,0.005,0.009,NetworkFix,1.3,14,13/04/2017,10:57:07.0,13/04/2017,10:57:07.0,0.0
767,2267076.260,1574185.004,137.241,Topo Continu,0.005,0.010,NetworkFix,1.2,14,13/04/2017,10:57:08.0,13/04/2017,10:57:08.0,0.0
768,2267075.836,1574184.760,137.240,Topo Continu,0.006,0.010,NetworkFix,1.2,14,13/04/2017,10:57:09.0,13/04/2017,10:57:09.0,0.0
769,2267075.410,1574184.515,137.231,Topo Continu,0.005,0.010,NetworkFix,1.2,14,13/04/2017,10:57:10.0,13/04/2017,10:57:10.0,0.0
770,2267075.065,1574184.319,137.240,Topo Continu,0.005,0.009,NetworkFix,1.2,14,13/04/2017,10:57:11.0,13/04/2017,10:57:11.0,0.0
771,2267074.643,1574184.071,137.245,Topo Continu,0.005,0.010,NetworkFix,1.2,14,13/04/2017,10:57:12.0,13/04/2017,10:57:12.0,0.0
772,2267074.218,1574183.822,137.239,Topo Continu,0.005,0.010,NetworkFix,1.2,14,13/04/2017,10:57:13.0,13/04/2017,10:57:13.0,0.0
773,2267073.792,1574183.571,137.239,Topo Continu,0.006,0.011,NetworkFix,1.2,14,13/04/2017,10:57:14.0,13/04/2017,10:57:14.0,0.0
774,2267073.451,1574183.370,137.253,Topo Continu,0.006,0.011,NetworkFix,1.2,14,13/04/2017,10:57:15.0,13/04/2017,10:57:15.0,0.0
775,2267073.020,1574183.116,137.244,Topo Continu,0.006,0.011,NetworkFix,1.2,14,13/04/2017,10:57:16.0,13/04/2017,10:57:16.0,0.0
776,2267072.505,1574182.807,137.230,Topo Continu,0.007,0.012,NetworkFix,1.2,14,13/04/2017,10:57:17.0,13/04/2017,10:57:17.0,0.0
777,2267072.074,1574182.553,137.227,Topo Continu,0.007,0.012,NetworkFix,1.2,14,13/04/2017,10:57:18.0,13/04/2017,10:57:18.0,0.0
778,2267071.180,1574182.054,137.241,Topo Continu,0.006,0.011,NetworkFix,1.2,14,13/04/2017,10:57:20.0,13/04/2017,10:57:20.0,0.0
779,2267070.721,1574181.813,137.242,Topo Continu,0.007,0.013,NetworkFix,1.2,14,13/04/2017,10:57:21.0,13/04/2017,10:57:21.0,0.0
780,2267070.257,1574181.582,137.239,Topo Continu,0.006,0.011,NetworkFix,1.2,14,13/04/2017,10:57:22.0,13/04/2017,10:57:22.0,0.0
781,2267069.793,1574181.351,137.233,Topo Continu,0.005,0.010,NetworkFix,1.2,14,13/04/2017,10:57:23.0,13/04/2017,10:57:23.0,0.0
782,2267069.344,1574181.119,137.233,Topo Continu,0.005,0.010,NetworkFix,1.2,15,13/04/2017,10:57:24.0,13/04/2017,10:57:24.0,0.0
783,2267068.890,1574180.892,137.235,Topo Continu,0.005,0.010,NetworkFix,1.2,15,13/04/2017,10:57:25.0,13/04/2017,10:57:25.0,0.0
784,2267068.444,1574180.664,137.237,Topo Continu,0.006,0.012,NetworkFix,1.2,15,13/04/2017,10:57:26.0,13/04/2017,10:57:26.0,0.0
785,2267067.992,1574180.433,137.241,Topo Continu,0.005,0.009,NetworkFix,1.2,15,13/04/2017,10:57:27.0,13/04/2017,10:57:27.0,0.0
786,2267067.542,1574180.194,137.246,Topo Continu,0.006,0.011,NetworkFix,1.2,15,13/04/2017,10:57:28.0,13/04/2017,10:57:28.0,0.0
787,2267067.092,1574179.936,137.224,Topo Continu,0.006,0.010,NetworkFix,1.2,15,13/04/2017,10:57:29.0,13/04/2017,10:57:29.0,0.0
788,2267066.645,1574179.674,137.219,Topo Continu,0.006,0.011,NetworkFix,1.2,15,13/04/2017,10:57:30.0,13/04/2017,10:57:30.0,0.0
789,2267066.463,1574179.568,137.221,Topo Continu,0.006,0.010,NetworkFix,1.2,15,13/04/2017,10:57:30.0,13/04/2017,10:57:30.0,0.0
790,2267065.746,1574179.146,137.235,Topo Continu,0.006,0.010,NetworkFix,1.2,15,13/04/2017,10:57:32.0,13/04/2017,10:57:32.0,0.0
791,2267065.294,1574178.878,137.239,Topo Continu,0.005,0.009,NetworkFix,1.2,15,13/04/2017,10:57:33.0,13/04/2017,10:57:33.0,0.0
792,2267064.837,1574178.609,137.242,Topo Continu,0.006,0.010,NetworkFix,1.2,15,13/04/2017,10:57:34.0,13/04/2017,10:57:34.0,0.0
793,2267064.372,1574178.340,137.235,Topo Continu,0.006,0.010,NetworkFix,1.2,15,13/04/2017,10:57:35.0,13/04/2017,10:57:35.0,0.0
794,2267064.280,1574178.284,137.243,Topo Continu,0.006,0.010,NetworkFix,1.2,15,13/04/2017,10:57:35.0,13/04/2017,10:57:35.0,0.0
795,2267063.438,1574177.780,137.246,Topo Continu,0.006,0.011,NetworkFix,1.2,15,13/04/2017,10:57:37.0,13/04/2017,10:57:37.0,0.0
796,2267062.958,1574177.505,137.242,Topo Continu,0.005,0.009,NetworkFix,1.2,15,13/04/2017,10:57:38.0,13/04/2017,10:57:38.0,0.0
797,2267062.377,1574177.178,137.236,Topo Continu,0.005,0.009,NetworkFix,1.2,14,13/04/2017,10:57:39.0,13/04/2017,10:57:39.0,0.0
798,2267061.984,1574176.957,137.234,Topo Continu,0.006,0.011,NetworkFix,1.2,14,13/04/2017,10:57:40.0,13/04/2017,10:57:40.0,0.0
799,2267061.493,1574176.678,137.229,Topo Continu,0.006,0.011,NetworkFix,1.2,14,13/04/2017,10:57:41.0,13/04/2017,10:57:41.0,0.0
800,2267061.016,1574176.382,137.238,Topo Continu,0.005,0.009,NetworkFix,1.2,14,13/04/2017,10:57:42.0,13/04/2017,10:57:42.0,0.0
801,2267060.550,1574176.059,137.235,Topo Continu,0.006,0.010,NetworkFix,1.2,14,13/04/2017,10:57:43.0,13/04/2017,10:57:43.0,0.0
802,2267060.087,1574175.723,137.237,Topo Continu,0.006,0.011,NetworkFix,1.2,14,13/04/2017,10:57:44.0,13/04/2017,10:57:44.0,0.0
803,2267059.622,1574175.369,137.240,Topo Continu,0.006,0.010,NetworkFix,1.2,14,13/04/2017,10:57:45.0,13/04/2017,10:57:45.0,0.0
804,2267059.155,1574175.007,137.240,Topo Continu,0.006,0.011,NetworkFix,1.2,15,13/04/2017,10:57:46.0,13/04/2017,10:57:46.0,0.0
805,2267058.689,1574174.638,137.242,Topo Continu,0.007,0.012,NetworkFix,1.2,15,13/04/2017,10:57:47.0,13/04/2017,10:57:47.0,0.0
806,2267058.213,1574174.281,137.237,Topo Continu,0.006,0.010,NetworkFix,1.2,14,13/04/2017,10:57:48.0,13/04/2017,10:57:48.0,0.0
807,2267057.747,1574173.933,137.243,Topo Continu,0.006,0.011,NetworkFix,1.2,14,13/04/2017,10:57:49.0,13/04/2017,10:57:49.0,0.0
808,2267057.293,1574173.657,137.236,Topo Continu,0.006,0.010,NetworkFix,1.2,15,13/04/2017,10:57:50.0,13/04/2017,10:57:50.0,0.0
809,2267057.112,1574173.569,137.246,Topo Continu,0.006,0.011,NetworkFix,1.2,15,13/04/2017,10:57:50.0,13/04/2017,10:57:50.0,0.0
810,2267056.451,1574173.336,137.239,Topo Continu,0.007,0.012,NetworkFix,1.2,15,13/04/2017,10:57:52.0,13/04/2017,10:57:52.0,0.0
811,2267056.156,1574173.265,137.231,Topo Continu,0.006,0.011,NetworkFix,1.2,15,13/04/2017,10:57:52.0,13/04/2017,10:57:52.0,0.0
812,2267055.695,1574173.145,137.227,Topo Continu,0.006,0.010,NetworkFix,1.2,15,13/04/2017,10:57:53.0,13/04/2017,10:57:53.0,0.0
813,2267054.857,1574172.874,137.237,Topo Continu,0.005,0.010,NetworkFix,1.2,15,13/04/2017,10:57:55.0,13/04/2017,10:57:55.0,0.0
814,2267054.774,1574172.843,137.233,Topo Continu,0.006,0.010,NetworkFix,1.2,15,13/04/2017,10:57:56.0,13/04/2017,10:57:56.0,0.0
815,2267052.473,1574172.120,137.244,Topo Continu,0.006,0.010,NetworkFix,1.2,15,13/04/2017,10:58:01.0,13/04/2017,10:58:01.0,0.0
816,2267051.860,1574171.912,137.237,Topo Continu,0.005,0.009,NetworkFix,1.2,15,13/04/2017,10:58:02.0,13/04/2017,10:58:02.0,0.0
817,2267051.424,1574171.734,137.234,Topo Continu,0.006,0.010,NetworkFix,1.2,15,13/04/2017,10:58:03.0,13/04/2017,10:58:03.0,0.0
818,2267050.957,1574171.539,137.235,Topo Continu,0.006,0.010,NetworkFix,1.2,15,13/04/2017,10:58:04.0,13/04/2017,10:58:04.0,0.0
819,2267050.477,1574171.346,137.234,Topo Continu,0.005,0.009,NetworkFix,1.2,15,13/04/2017,10:58:05.0,13/04/2017,10:58:05.0,0.0
820,2267049.984,1574171.154,137.233,Topo Continu,0.007,0.012,NetworkFix,1.2,15,13/04/2017,10:58:06.0,13/04/2017,10:58:06.0,0.0
821,2267049.683,1574171.042,137.236,Topo Continu,0.007,0.012,NetworkFix,1.2,15,13/04/2017,10:58:07.0,13/04/2017,10:58:07.0,0.0
822,2267048.998,1574170.785,137.240,Topo Continu,0.006,0.011,NetworkFix,1.2,15,13/04/2017,10:58:08.0,13/04/2017,10:58:08.0,0.0
823,2267048.643,1574170.631,137.243,Topo Continu,0.006,0.010,NetworkFix,1.2,15,13/04/2017,10:58:09.0,13/04/2017,10:58:09.0,0.0
824,2267048.146,1574170.365,137.242,Topo Continu,0.006,0.010,NetworkFix,1.2,15,13/04/2017,10:58:10.0,13/04/2017,10:58:10.0,0.0
825,2267047.747,1574170.123,137.237,Topo Continu,0.005,0.009,NetworkFix,1.2,15,13/04/2017,10:58:11.0,13/04/2017,10:58:11.0,0.0
826,2267047.355,1574169.846,137.236,Topo Continu,0.006,0.011,NetworkFix,1.2,15,13/04/2017,10:58:12.0,13/04/2017,10:58:12.0,0.0
827,2267046.913,1574169.564,137.236,Topo Continu,0.007,0.013,NetworkFix,1.2,15,13/04/2017,10:58:13.0,13/04/2017,10:58:13.0,0.0
828,2267046.451,1574169.293,137.236,Topo Continu,0.006,0.010,NetworkFix,1.2,15,13/04/2017,10:58:14.0,13/04/2017,10:58:14.0,0.0
829,2267045.974,1574169.043,137.245,Topo Continu,0.006,0.010,NetworkFix,1.2,15,13/04/2017,10:58:15.0,13/04/2017,10:58:15.0,0.0
830,2267045.482,1574168.816,137.235,Topo Continu,0.006,0.010,NetworkFix,1.2,15,13/04/2017,10:58:16.0,13/04/2017,10:58:16.0,0.0
831,2267044.993,1574168.616,137.238,Topo Continu,0.006,0.011,NetworkFix,1.2,15,13/04/2017,10:58:17.0,13/04/2017,10:58:17.0,0.0
832,2267044.533,1574168.426,137.241,Topo Continu,0.006,0.009,NetworkFix,1.2,15,13/04/2017,10:58:18.0,13/04/2017,10:58:18.0,0.0
833,2267043.701,1574168.010,137.235,Topo Continu,0.005,0.009,NetworkFix,1.2,15,13/04/2017,10:58:20.0,13/04/2017,10:58:20.0,0.0
834,2267043.277,1574167.769,137.236,Topo Continu,0.006,0.011,NetworkFix,1.2,15,13/04/2017,10:58:21.0,13/04/2017,10:58:21.0,0.0
835,2267042.838,1574167.544,137.239,Topo Continu,0.006,0.009,NetworkFix,1.2,15,13/04/2017,10:58:22.0,13/04/2017,10:58:22.0,0.0
836,2267042.388,1574167.327,137.240,Topo Continu,0.006,0.010,NetworkFix,1.2,15,13/04/2017,10:58:23.0,13/04/2017,10:58:23.0,0.0
837,2267041.922,1574167.121,137.240,Topo Continu,0.005,0.009,NetworkFix,1.2,15,13/04/2017,10:58:24.0,13/04/2017,10:58:24.0,0.0
838,2267041.460,1574166.930,137.234,Topo Continu,0.006,0.011,NetworkFix,1.2,15,13/04/2017,10:58:25.0,13/04/2017,10:58:25.0,0.0
839,2267041.271,1574166.859,137.238,Topo Continu,0.006,0.010,NetworkFix,1.2,15,13/04/2017,10:58:25.0,13/04/2017,10:58:25.0,0.0
840,2267040.560,1574166.584,137.234,Topo Continu,0.006,0.010,NetworkFix,1.2,15,13/04/2017,10:58:27.0,13/04/2017,10:58:27.0,0.0
841,2267040.165,1574166.414,137.236,Topo Continu,0.006,0.011,NetworkFix,1.2,15,13/04/2017,10:58:28.0,13/04/2017,10:58:28.0,0.0
842,2267039.789,1574166.228,137.241,Topo Continu,0.006,0.011,NetworkFix,1.2,15,13/04/2017,10:58:29.0,13/04/2017,10:58:29.0,0.0
843,2267039.482,1574166.054,137.238,Topo Continu,0.007,0.012,NetworkFix,1.2,15,13/04/2017,10:58:30.0,13/04/2017,10:58:30.0,0.0
844,2267039.008,1574165.791,137.247,Topo Continu,0.007,0.013,NetworkFix,1.2,15,13/04/2017,10:58:31.0,13/04/2017,10:58:31.0,0.0
845,2267038.618,1574165.580,137.240,Topo Continu,0.006,0.009,NetworkFix,1.2,14,13/04/2017,10:58:32.0,13/04/2017,10:58:32.0,0.0
846,2267038.222,1574165.366,137.233,Topo Continu,0.006,0.010,NetworkFix,1.2,14,13/04/2017,10:58:33.0,13/04/2017,10:58:33.0,0.0
847,2267037.813,1574165.166,137.243,Topo Continu,0.007,0.013,NetworkFix,1.2,14,13/04/2017,10:58:34.0,13/04/2017,10:58:34.0,0.0
848,2267037.393,1574164.974,137.240,Topo Continu,0.006,0.009,NetworkFix,1.2,14,13/04/2017,10:58:35.0,13/04/2017,10:58:35.0,0.0
849,2267037.025,1574164.816,137.243,Topo Continu,0.006,0.009,NetworkFix,1.2,14,13/04/2017,10:58:36.0,13/04/2017,10:58:36.0,0.0
850,2267036.666,1574164.674,137.241,Topo Continu,0.006,0.010,NetworkFix,1.2,14,13/04/2017,10:58:37.0,13/04/2017,10:58:37.0,0.0
851,2267036.459,1574164.593,137.240,Topo Continu,0.006,0.009,NetworkFix,1.2,14,13/04/2017,10:58:38.0,13/04/2017,10:58:38.0,0.0
852,2267036.024,1574164.428,137.234,Topo Continu,0.006,0.009,NetworkFix,1.2,14,13/04/2017,10:58:40.0,13/04/2017,10:58:40.0,0.0
853,2267035.837,1574164.358,137.226,Topo Continu,0.006,0.010,NetworkFix,1.2,14,13/04/2017,10:58:41.0,13/04/2017,10:58:41.0,0.0
854,2267035.670,1574164.295,137.233,Topo Continu,0.006,0.010,NetworkFix,1.2,14,13/04/2017,10:58:42.0,13/04/2017,10:58:42.0,0.0
855,2267035.514,1574164.239,137.237,Topo Continu,0.006,0.010,NetworkFix,1.2,14,13/04/2017,10:58:43.0,13/04/2017,10:58:43.0,0.0
856,2267035.358,1574164.183,137.234,Topo Continu,0.006,0.010,NetworkFix,1.2,14,13/04/2017,10:58:44.0,13/04/2017,10:58:44.0,0.0
857,2267035.134,1574164.108,137.235,Topo Continu,0.005,0.009,NetworkFix,1.2,14,13/04/2017,10:58:45.0,13/04/2017,10:58:45.0,0.0
858,2267034.763,1574164.023,137.239,Topo Continu,0.006,0.009,NetworkFix,1.2,14,13/04/2017,10:58:46.0,13/04/2017,10:58:46.0,0.0
859,2267034.499,1574163.964,137.233,Topo Continu,0.006,0.010,NetworkFix,1.2,14,13/04/2017,10:58:47.0,13/04/2017,10:58:47.0,0.0
860,2267034.179,1574163.876,137.240,Topo Continu,0.006,0.010,NetworkFix,1.2,14,13/04/2017,10:58:48.0,13/04/2017,10:58:48.0,0.0
861,2267033.802,1574163.753,137.238,Topo Continu,0.006,0.010,NetworkFix,1.2,14,13/04/2017,10:58:49.0,13/04/2017,10:58:49.0,0.0
862,2267033.497,1574163.633,137.237,Topo Continu,0.005,0.010,NetworkFix,1.2,14,13/04/2017,10:58:50.0,13/04/2017,10:58:50.0,0.0
863,2267033.200,1574163.488,137.236,Topo Continu,0.005,0.010,NetworkFix,1.2,14,13/04/2017,10:58:51.0,13/04/2017,10:58:51.0,0.0
864,2267032.955,1574163.364,137.235,Topo Continu,0.006,0.010,NetworkFix,1.2,14,13/04/2017,10:58:52.0,13/04/2017,10:58:52.0,0.0
865,2267032.603,1574163.226,137.240,Topo Continu,0.006,0.010,NetworkFix,1.2,14,13/04/2017,10:58:53.0,13/04/2017,10:58:53.0,0.0
866,2267032.214,1574163.109,137.233,Topo Continu,0.006,0.011,NetworkFix,1.2,14,13/04/2017,10:58:54.0,13/04/2017,10:58:54.0,0.0
867,2267031.766,1574162.984,137.231,Topo Continu,0.005,0.010,NetworkFix,1.2,14,13/04/2017,10:58:55.0,13/04/2017,10:58:55.0,0.0
868,2267031.530,1574162.914,137.232,Topo Continu,0.006,0.010,NetworkFix,1.2,14,13/04/2017,10:58:56.0,13/04/2017,10:58:56.0,0.0
869,2267031.146,1574162.803,137.238,Topo Continu,0.006,0.010,NetworkFix,1.2,14,13/04/2017,10:58:57.0,13/04/2017,10:58:57.0,0.0
