290 |13/04/2017 |10:48:30.0 |2267006.801 |1574171.320 |137.239 |
291 |13/04/2017 |10:48:31.0 |2267006.451 |1574171.152 |137.228 |
292 |13/04/2017 |10:48:32.0 |2267005.908 |1574170.935 |137.235 |
293 |13/04/2017 |10:48:33.0 |2267005.469 |1574170.784 |137.248 |
294 |13/04/2017 |10:48:34.0 |2267005.015 |1574170.643 |137.248 |
295 |13/04/2017 |10:48:35.0 |2267004.543 |1574170.543 |137.249 |
296 |13/04/2017 |10:48:36.0 |2267004.055 |1574170.460 |137.231 |
297 |13/04/2017 |10:48:37.0 |2267003.587 |1574170.413 |137.248 |
298 |13/04/2017 |10:48:38.0 |2267003.147 |1574170.395 |137.261 |
299 |13/04/2017 |10:48:39.0 |2267002.674 |1574170.357 |137.259 |
300 |13/04/2017 |10:48:40.0 |2267002.471 |1574170.320 |137.257 |
301 |13/04/2017 |10:48:41.0 |2267002.147 |1574170.257 |137.248 |
302 |13/04/2017 |10:48:42.0 |2267001.829 |1574170.177 |137.232 |
303 |13/04/2017 |10:48:43.0 |2267001.542 |1574170.053 |137.231 |
304 |13/04/2017 |10:48:44.0 |2267001.159 |1574169.869 |137.240 |
305 |13/04/2017 |10:48:45.0 |2267000.889 |1574169.738 |137.226 |
306 |13/04/2017 |10:48:47.0 |2267000.226 |1574169.322 |137.238 |
307 |13/04/2017 |10:48:48.0 |2266999.876 |1574169.096 |137.240 |
308 |13/04/2017 |10:48:49.0 |2266999.497 |1574168.862 |137.224 |
309 |13/04/2017 |10:48:50.0 |2266999.105 |1574168.625 |137.235 |
310 |13/04/2017 |10:48:51.0 |2266998.702 |1574168.415 |137.252 |
311 |13/04/2017 |10:48:52.0 |2266998.348 |1574168.216 |137.245 |
312 |13/04/2017 |10:48:53.0 |2266998.030 |1574168.000 |137.245 |
313 |13/04/2017 |10:48:54.0 |2266997.655 |1574167.733 |137.229 |
314 |13/04/2017 |10:48:55.0 |2266997.200 |1574167.451 |137.245 |
315 |13/04/2017 |10:48:56.0 |2266996.694 |1574167.238 |137.216 |
316 |13/04/2017 |10:48:57.0 |2266996.370 |1574167.129 |137.232 |
317 |13/04/2017 |10:48:58.0 |2266995.830 |1574166.980 |137.245 |
